"dataset_id","state","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"LCMS_trees","MN",79306.849429,79738.264789,79934.375848,80096.18485,80545.108185,80936.416979,81298.45429,81284.123562,81541.757947,81758.031045,81997.10689,82130.148857,82245.842022,82318.937089,82391.79367,82487.04756,82481.41465,82625.459516,82716.072698,82688.289434,82733.550956,82774.726217,82891.711521,82930.342584,82863.195709,82992.277824,83168.069481,83032.411147,82863.01975,82744.899257,82780.319484,82779.594532,82780.725737,82759.208604,82740.033254,82843.907897,82910.023305,83579.731658
"LCMS_trees_shrubs_mix","MN",79312.492429,79744.637689,79941.105148,80102.82685,80551.076085,80942.00418,81303.60859,81288.732462,81546.036547,81762.317745,82001.41519,82134.494957,82249.990122,82322.929489,82395.75277,82491.02286,82485.38095,82629.364616,82720.002098,82692.260234,82737.580256,82778.774417,82895.754321,82934.518584,82867.612909,82996.890324,83172.818781,83037.404347,82868.11645,82749.824957,82784.927484,82783.957732,82785.079937,82763.534904,82744.241654,82847.825597,82913.530605,83582.814158
"MODIS_1_IGBP","MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37061.019607,37545.271568,33143.766666,34129.587254,34749.003921,34039.872549,33226.35,35520.532352,37512.938235,37378.286274,40825.062745,39872.109803,38839.406862,39128.564705,40558.75,40640.32549,42458.490196,41382.135294,39556.15,38551.342156,36602.389215,NA
"MODIS_2_UMD","MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37314.236274,37612.128431,33191.55098,34168.142156,34787.134313,34084.067647,33267.730392,35553.352941,37554.774509,37415.870588,40866.132352,39910.973529,38866.283333,39154.1,40581.809803,40664.742156,42487.696078,41409.758823,39581.655882,38571.735294,36619.893137,NA
"MODIS_3_LAI","MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37314.236274,37612.128431,33191.55098,34168.142156,34787.134313,34084.067647,33267.730392,35553.352941,37554.774509,37415.870588,40866.132352,39910.973529,38866.283333,39154.1,40581.809803,40664.742156,42487.696078,41409.758823,39581.655882,38571.735294,36619.893137,NA
"MODIS_4_BGC","MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106554.77549,101773.931372,96644.731372,96434.440196,100623.134313,100904.191176,101792.440196,102212.464705,103382.522549,105435.685294,105675.658823,101485.982352,99923.085294,103047.828431,101787.47745,101765.245098,101017.810784,101218.918627,101391.899019,100158.513725,99252.340196,NA
"MODIS_5_PFT","MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106554.27549,101773.931372,96644.731372,96434.440196,100623.134313,100904.191176,101792.440196,102212.464705,103382.522549,105435.685294,105675.658823,101485.982352,99923.085294,103047.828431,101787.47745,101765.245098,101017.810784,101218.918627,101391.899019,100158.513725,99252.340196,NA
"NLCD_canopy_10","MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75416.120668,NA,NA,NA,NA,75937.469682,NA,NA,NA,NA,NA,NA
"NLCD_canopy_20","MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69135.881887,NA,NA,NA,NA,69680.881577,NA,NA,NA,NA,NA,NA
"NLCD_canopy_60","MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40087.354655,NA,NA,NA,NA,39532.336828,NA,NA,NA,NA,NA,NA
"NLCD_canopy_80","MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.240231,NA,NA,NA,NA,505.929123,NA,NA,NA,NA,NA,NA
"NLCD_canopy_perc","MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25422.596265,NA,NA,NA,NA,25320.971463,NA,NA,NA,NA,NA,NA
"NLCD_forest","MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40274.139324,NA,NA,39723.392703,NA,39293.85337,NA,39457.972711,NA,NA,39340.749455,NA,39282.355432,NA,NA,38909.530192,NA,NA,39978.740629,NA,40295.459227,NA
"NLCD_forest_woodywet","MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73706.204996,NA,NA,71466.012836,NA,70910.275623,NA,72315.487122,NA,NA,72437.238225,NA,73215.859288,NA,NA,73126.769781,NA,NA,74321.308658,NA,74564.375325,NA
"NRI_total","MN",NA,NA,65325.7790368272,NA,NA,NA,NA,65532.173209227,NA,NA,NA,NA,65819.5062727641,NA,NA,NA,NA,65908.539053015,NA,NA,NA,NA,66110.8862808579,NA,NA,NA,NA,66256.5762849049,NA,NA,NA,NA,66272.7640631323,NA,NA,NA,NA,NA
"NRI_grazed","MN",NA,NA,4164.3059490085,NA,NA,NA,NA,4071.22622420073,NA,NA,NA,NA,3897.20760825577,NA,NA,NA,NA,3423.7150951032,NA,NA,NA,NA,3589.63982193444,NA,NA,NA,NA,3686.76649129907,NA,NA,NA,NA,3763.6584378794,NA,NA,NA,NA,NA
"NRI_notgrazed","MN",NA,NA,61161.4730878187,NA,NA,NA,NA,61460.9469850263,NA,NA,NA,NA,61922.2986645083,NA,NA,NA,NA,62484.8239579118,NA,NA,NA,NA,62521.2464589235,NA,NA,NA,NA,62569.8097936058,NA,NA,NA,NA,62509.1056252529,NA,NA,NA,NA,NA
"DW_trees_annual_mode","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108722.585232,105281.389419,103905.693491,105026.626779,100924.622103,103801.334517
"DW_trees_gs_mode","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106456.507225,103761.177235,102244.011562,103415.356689,101128.87111,102558.815452
"DW_trees_prob_10","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140668.538133,136167.581766,139413.78005,137844.019711,132926.75016,134394.188456
"DW_trees_prob_25","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112518.792787,110353.862996,108784.184138,109315.140831,105063.746174,105617.54011
"DW_trees_prob_50","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83213.598827,83486.878606,79487.117306,79056.584007,74794.325831,74662.029675
"ESA_trees","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112915.978871,113673.753396,NA
"ESRI_2020_trees","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95914.387656,NA,NA
"ESRI_annual_trees","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95793.773683,94154.799447,95391.362576,92359.740525,93009.119322,93009.119322
"Hansen_GFC","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74137.814887,73595.634935,72163.882232,71396.557346,70409.179767,69791.526586,69050.560941,68428.593213,67709.08464,67178.108526,66572.750082,65995.849978,65328.85145,64723.06982,64051.335161,63400.106161,62533.972959,61452.784465,60293.815987,59452.258697,57898.43855,56363.443011,NA
"LCMAP_trees","OR",98878.725352,98611.194787,98130.238898,97574.690594,97214.181356,96959.273932,96702.71731,96501.929576,96571.396612,96712.287367,96969.082323,97160.192594,97264.125917,97391.999848,97353.708197,97342.064894,97390.369221,97395.142807,96438.710283,96304.396958,96409.218169,96408.627194,96433.185525,96446.577165,96653.405396,96877.261736,97046.366565,97140.365823,96905.560291,96724.069951,96510.694291,96295.140225,96287.879664,95587.31275,95159.864396,95381.296662,93794.275083,NA
"LCMAP_trees_woodywet","OR",99225.251396,98954.73643,98471.123742,97913.940137,97551.2421,97295.107076,97037.631554,96835.72062,96908.105456,97049.41561,97308.744067,97500.805249,97606.303672,97735.200903,97696.393552,97682.684749,97726.638476,97728.54775,96768.718627,96630.842202,96739.267012,96738.784037,96760.135669,96773.445409,96980.01084,97204.808579,97369.388209,97461.922267,97225.656935,97041.752795,96824.861735,96609.141349,96603.889588,95906.676974,95479.780111,95700.013563,94112.654844,NA
"LCMS_all_trees_mixes","OR",125914.20451,126033.211048,126439.790989,126562.107585,126856.361615,127117.723595,127284.882112,127180.404239,127836.12445,128108.46792,128547.351243,128706.799203,128558.246227,128631.799807,128436.306176,128293.073636,127771.718509,127669.089472,127663.957394,127856.821845,128215.709699,128262.753723,128394.79153,128563.843238,128894.431616,129184.093196,129410.792407,129253.454887,129122.004889,129325.580671,129051.790044,128339.716521,127994.973165,127277.124832,127289.37642,127387.530825,127128.125505,127179.672204
"LCMS_forest","OR",123406.010558,124424.736536,124612.42267,124709.710609,124975.06477,125225.558385,125361.285522,125205.458251,125691.625365,125768.313296,126144.215502,126273.409185,126266.578397,126321.893209,126189.426564,126039.463634,125684.613582,125706.628912,125860.499318,126050.106592,126248.406822,126252.617322,126322.799389,126514.621916,126744.640221,126930.86947,127106.315742,127014.912758,126966.194399,127018.633997,126836.672237,126441.204292,126203.443118,125831.036788,125858.20075,125781.155509,125488.348383,126115.125218
"LCMS_trees","OR",114386.229787,114250.23708,114397.982904,114180.999667,114197.348477,114264.468557,114125.958758,113880.50706,113991.113731,114091.585161,114415.124378,114512.233898,114238.570923,114203.392782,113979.845167,113775.893167,113334.270197,113072.899337,112853.417251,112710.872894,112836.378402,112704.073418,112786.534817,112925.510795,113241.906628,113414.684657,113743.285683,113750.498594,113605.625802,113922.302622,114092.907529,113481.696829,113288.445077,112841.483714,112833.645363,112983.428442,112601.588248,112318.440688
"LCMS_trees_shrubs_mix","OR",114513.580228,114380.838582,114529.246588,114316.076145,114335.599972,114402.399257,114270.509015,114029.854902,114152.492781,114255.646535,114583.318877,114684.544785,114417.640524,114389.206838,114169.033221,113972.179369,113532.265252,113276.576329,113060.708894,112923.351465,113054.051678,112924.340654,113005.026116,113150.447569,113469.707495,113645.137157,113974.790392,113982.861307,113841.899654,114157.069231,114318.366063,113713.787901,113522.816332,113075.605298,113071.918231,113225.219752,112838.08896,112543.300694
"MODIS_1_IGBP","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70416.172549,70608.248039,70155.228431,70279.602941,70804.531372,69744.381372,70238.009803,69859.160784,70203.55098,71195.671568,71594.713725,72293.687254,73775.534313,75218.168627,76098.963725,74452.372549,73756.893137,73191.388235,72030.380392,72512.144117,72304.184313,NA
"MODIS_2_UMD","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70764.828431,70761.448039,70292.334313,70408.37647,70932.611764,69876.497058,70370.87549,70003.588235,70344.228431,71339.088235,71739.614705,72444.771568,73925.534313,75363.099999,76238.341176,74594.143137,73898.180392,73334.841176,72171.711764,72650.269607,72439.637254,NA
"MODIS_3_LAI","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70764.828431,70761.448039,70292.334313,70408.37647,70932.611764,69876.497058,70370.87549,70003.588235,70344.228431,71339.088235,71739.614705,72444.771568,73925.534313,75363.099999,76238.341176,74594.143137,73898.180392,73334.841176,72171.711764,72650.269607,72439.637254,NA
"MODIS_4_BGC","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110681.568627,110531.242156,108261.466666,108905.918627,110297.679411,109454.984313,110048.80098,110506.690196,110416.70196,110492.564705,110468.686274,109588.912745,110460.002941,109912.831372,110289.692156,109128.763725,109365.105882,109764.047058,110326.044117,110890.078431,109830.665686,NA
"MODIS_5_PFT","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108458.544117,108390.92745,106741.561764,107551.528431,108975.903921,108168.966666,108824.933333,109656.516666,109624.409803,109831.223529,109878.033333,109201.121568,110206.311764,109743.770588,110135.421568,109014.890196,109306.391176,109684.082352,110258.543137,110787.504901,109724.37745,NA
"NLCD_canopy_10","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113150.312304,NA,NA,NA,NA,112217.724723,NA,NA,NA,NA,NA,NA
"NLCD_canopy_20","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105706.131734,NA,NA,NA,NA,104717.108752,NA,NA,NA,NA,NA,NA
"NLCD_canopy_60","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57704.871801,NA,NA,NA,NA,55463.703554,NA,NA,NA,NA,NA,NA
"NLCD_canopy_80","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156.53632,NA,NA,NA,NA,7064.427257,NA,NA,NA,NA,NA,NA
"NLCD_canopy_perc","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41364.008022,NA,NA,NA,NA,40185.536759,NA,NA,NA,NA,NA,NA
"NLCD_forest","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94011.126945,NA,NA,91278.672561,NA,89638.789104,NA,88522.817343,NA,NA,88581.828907,NA,88930.063722,NA,NA,88900.299907,NA,NA,92541.814891,NA,89989.587469,NA
"NLCD_forest_woodywet","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95554.862728,NA,NA,92870.86033,NA,91148.890778,NA,90109.153263,NA,NA,90100.748121,NA,90522.412711,NA,NA,90509.01642,NA,NA,94153.779924,NA,91598.356754,NA
"NRI_total","OR",NA,NA,50036.4225010117,NA,NA,NA,NA,49886.6855524079,NA,NA,NA,NA,49842.1691622825,NA,NA,NA,NA,50214.4880615136,NA,NA,NA,NA,50222.5819506273,NA,NA,NA,NA,50169.9716713881,NA,NA,NA,NA,50060.7041683529,NA,NA,NA,NA,NA
"NRI_grazed","OR",NA,NA,15091.0562525293,NA,NA,NA,NA,15208.4176446783,NA,NA,NA,NA,15285.3095912586,NA,NA,NA,NA,14799.6762444354,NA,NA,NA,NA,14488.0615135573,NA,NA,NA,NA,14067.1792796439,NA,NA,NA,NA,13856.7381626872,NA,NA,NA,NA,NA
"NRI_notgrazed","OR",NA,NA,34945.3662484824,NA,NA,NA,NA,34678.2679077297,NA,NA,NA,NA,34556.8595710239,NA,NA,NA,NA,35414.8118170781,NA,NA,NA,NA,35734.52043707,NA,NA,NA,NA,36102.7923917442,NA,NA,NA,NA,36203.9660056657,NA,NA,NA,NA,NA
"DW_trees_annual_mode","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95721.714082,95441.30484,99243.37092,99128.044102,101462.770338,100521.641939
"DW_trees_gs_mode","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94297.304207,101625.051689,102499.607209,101840.199239,104883.946179,102387.624184
"DW_trees_prob_10","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115187.946722,112277.192631,115449.527726,116213.082825,117939.188311,116089.762757
"DW_trees_prob_25","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96226.752764,94070.46727,98069.074565,98068.149892,98708.275511,99702.432826
"DW_trees_prob_50","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60919.860931,43630.436638,58419.729227,60037.260352,50561.782015,73830.460813
"ESA_trees","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93800.222781,94056.209925,NA
"ESRI_2020_trees","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86068.03813,NA,NA
"ESRI_annual_trees","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84368.136597,87047.509539,86450.711156,86500.667057,87312.966847,87312.966847
"Hansen_GFC","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71411.198305,71238.816596,71083.898309,70977.207967,70753.654794,70551.426888,70341.575843,70120.479802,69864.932642,69622.503776,69401.456574,69233.377332,68947.175462,68745.893145,68510.119447,68276.264504,68001.281541,67697.206978,67379.399529,67047.178171,66723.525853,66416.35,NA
"LCMAP_trees","MI",56896.873919,56962.322449,57010.662511,57042.100238,57075.197721,57124.282718,57174.511884,57200.53639,57245.54449,57281.643172,57338.281051,57383.542351,57393.037775,57387.184224,57375.93319,57332.559875,57311.623443,57303.910662,57276.616044,57250.598756,57206.644556,57168.274207,57152.177011,57133.294341,57109.841594,57091.503719,57074.888798,57092.116598,57086.927255,57078.15187,57038.652218,56986.184918,56981.336283,56931.321847,56907.32347,56810.179132,56701.446268,NA
"LCMAP_trees_woodywet","MI",74220.474172,74296.964622,74357.305044,74395.162976,74433.273458,74484.392523,74536.937389,74563.175417,74607.210003,74641.355685,74696.746041,74739.094941,74746.704402,74742.198592,74730.322034,74694.767449,74668.515751,74654.827782,74615.314792,74575.965042,74515.914342,74458.820022,74423.297061,74382.851714,74334.760902,74291.058067,74248.584187,74245.193887,74207.853628,74167.7829,74086.943205,73994.234805,73954.639408,73852.457248,73786.75639,73640.986958,73479.599364,NA
"LCMS_all_trees_mixes","MI",87891.274563,88156.234881,88416.401495,88554.711127,88960.931163,89363.353447,89777.212905,90044.624827,90337.073668,90571.813831,90812.703568,91015.627884,91111.039898,91196.677747,91363.266727,91550.056676,91714.797303,91973.503351,92076.765734,92195.656542,92237.411258,92373.85681,92525.116694,92639.626641,92689.979858,92777.983284,92882.64745,92931.555014,92919.279885,92797.569176,92717.609431,92496.954758,92466.44827,92327.695199,92344.802805,92321.357399,92491.342602,92759.950965
"LCMS_forest","MI",89893.323169,90207.219204,89982.609501,89908.454548,90169.643297,90373.446864,90611.637045,90709.968811,90815.205052,90843.833431,90895.362861,90984.711052,91000.417132,91045.036383,91141.494984,91206.655418,91288.995017,91452.767604,91431.781351,91421.717078,91370.918516,91439.759378,91550.614291,91628.023443,91620.689015,91689.633285,91818.052556,91905.588187,91962.995392,91922.896221,91916.614609,91923.015903,92001.892263,92071.607308,92150.957216,92092.621337,92309.531283,92961.938544
"LCMS_trees","MI",86403.078896,86591.531654,86789.13877,86862.567038,87163.061763,87511.453496,87866.988367,88094.927198,88322.97181,88497.605082,88694.698824,88841.056323,88889.836782,88919.188623,89026.055707,89163.668954,89262.223969,89455.741432,89514.380752,89581.396962,89590.352879,89699.359468,89821.419102,89914.385294,89957.061451,90024.229725,90118.403255,90164.83944,90141.243582,90045.862362,90007.553255,89849.923905,89849.006922,89753.4192,89787.563177,89826.857424,90056.905365,90391.806243
"LCMS_trees_shrubs_mix","MI",86404.159796,86591.967254,86789.27377,86862.694838,87163.197663,87511.569596,87867.107167,88095.050498,88323.10861,88497.755382,88694.893224,88841.644923,88890.392982,88919.368623,89026.231207,89163.835454,89262.380569,89455.887232,89514.520252,89581.562562,89590.52478,89699.539468,89821.633302,89914.585994,89957.259451,90024.398025,90118.567055,90165.032939,90141.493782,90046.153962,90007.759355,89850.107505,89849.226522,89753.674799,89787.803477,89827.079724,90057.124065,90392.057343
"MODIS_1_IGBP","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52631.286274,54916.582352,50515.962745,48977.810784,49150.889215,49106.891176,47363.402941,46856.948039,48303.605882,49014.886274,50144.057843,50447.096078,49665.747058,49455.560784,50751.356862,51852.066666,52262.243137,51372.646078,49682.572549,49150.417647,49369.511764,NA
"MODIS_2_UMD","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53279.960784,55261.098039,50820.710784,49258.058823,49430.65196,49382.305882,47635.065686,47130.623529,48596.418627,49291.561764,50425.870588,50747.356862,49961.247058,49745.310784,51037.061764,52137.481372,52594.407843,51718.071568,50023.583333,49470.718627,49673.346078,NA
"MODIS_3_LAI","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53279.960784,55261.098039,50820.710784,49258.058823,49430.65196,49382.305882,47635.065686,47130.623529,48596.418627,49291.561764,50425.870588,50747.356862,49961.247058,49745.310784,51037.061764,52137.481372,52594.407843,51718.071568,50023.583333,49470.718627,49673.346078,NA
"MODIS_4_BGC","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114253.547058,110736.25098,108371.029411,108457.860784,109357.002941,108933.712745,107517.181372,105988.673529,106658.417647,108484.815686,109504.581372,109139.737254,105178.853921,105096.943137,107011.328431,106286.629411,106452.653921,105194.37549,104584.896078,105240.17549,106908.749019,NA
"MODIS_5_PFT","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114251.797058,110735.00098,108371.029411,108457.860784,109357.002941,108933.712745,107517.181372,105988.673529,106658.417647,108484.815686,109504.581372,109139.737254,105178.853921,105096.693137,107011.328431,106286.379411,106452.653921,105194.37549,104584.896078,105240.17549,106908.749019,NA
"NLCD_canopy_10","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94640.977817,NA,NA,NA,NA,94707.322238,NA,NA,NA,NA,NA,NA
"NLCD_canopy_20","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90317.015195,NA,NA,NA,NA,90395.833951,NA,NA,NA,NA,NA,NA
"NLCD_canopy_60","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72836.379663,NA,NA,NA,NA,72441.32928,NA,NA,NA,NA,NA,NA
"NLCD_canopy_80","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45790.341649,NA,NA,NA,NA,45061.927447,NA,NA,NA,NA,NA,NA
"NLCD_canopy_perc","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52167.485968,NA,NA,NA,NA,51864.158106,NA,NA,NA,NA,NA,NA
"NLCD_forest","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51382.133421,NA,NA,51132.552412,NA,50850.45025,NA,50865.277856,NA,NA,50791.943308,NA,50834.880367,NA,NA,50542.545991,NA,NA,51241.860801,NA,51418.918316,NA
"NLCD_forest_woodywet","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84340.615796,NA,NA,83736.54259,NA,83514.412641,NA,83858.916098,NA,NA,83748.828059,NA,83959.653624,NA,NA,83709.478351,NA,NA,84411.856951,NA,84564.193531,NA
"NRI_total","MI",NA,NA,65261.0279239174,NA,NA,NA,NA,65321.7320922703,NA,NA,NA,NA,66410.3601780656,NA,NA,NA,NA,67397.8146499393,NA,NA,NA,NA,67373.5329825981,NA,NA,NA,NA,67393.7677053824,NA,NA,NA,NA,67693.24160259,NA,NA,NA,NA,NA
"NRI_grazed","MI",NA,NA,558.478348846621,NA,NA,NA,NA,424.929178470255,NA,NA,NA,NA,352.084176446783,NA,NA,NA,NA,275.192229866451,NA,NA,NA,NA,307.567786321327,NA,NA,NA,NA,323.755564548766,NA,NA,NA,NA,275.192229866451,NA,NA,NA,NA,NA
"NRI_notgrazed","MI",NA,NA,64702.5495750708,NA,NA,NA,NA,64896.8029138001,NA,NA,NA,NA,66058.2760016188,NA,NA,NA,NA,67122.6224200728,NA,NA,NA,NA,67065.9651962768,NA,NA,NA,NA,67070.0121408337,NA,NA,NA,NA,67418.0493727236,NA,NA,NA,NA,NA
"DW_trees_annual_mode","NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90763.589513,90307.977346,90553.035556,90569.56121,88990.998707,87845.333856
"DW_trees_gs_mode","NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95586.134099,94067.670454,92502.173516,93607.507825,95008.795507,93341.018583
"DW_trees_prob_10","NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107259.358079,106199.174433,104801.876807,107396.147021,105642.524245,103863.289171
